Datetime,month,Year,Decade_SMA,Global_Warming,Yearly_SMA_Solid_Fuel,Yearly_SMA_Gas_Fuel,Yearly_SMA_Cement,Yearly_SMA_Gas_Flaring,Yearly_SMA_Per_Capita,Yearly_SMA_Liquid_Fuel,Yearly_SMA_CarbonTotal
1970-08-01,8,1970,8.648891666666657,1,1532.6666666666667,484.3333333333333,76.66666666666667,84.66666666666667,1.0833333333333337,1783.6666666666667,3962.0
1970-09-01,9,1970,8.650408333333324,1,1538.5,486.5,77.0,85.25,1.0875000000000001,1797.5,3984.75
1970-10-01,10,1970,8.649166666666655,1,1544.3333333333333,488.6666666666667,77.33333333333333,85.83333333333333,1.0916666666666668,1811.3333333333333,4007.5
1970-11-01,11,1970,8.650991666666657,1,1550.1666666666667,490.8333333333333,77.66666666666667,86.41666666666667,1.0958333333333334,1825.1666666666667,4030.25
1970-12-01,12,1970,8.644841666666657,1,1556.0,493.0,78.0,87.0,1.0999999999999999,1839.0,4053.0
1971-01-01,1,1971,8.645183333333325,1,1556.25,496.0833333333333,78.5,87.08333333333333,1.1016666666666668,1848.0,4065.9166666666665
1971-02-01,2,1971,8.638383333333325,1,1556.5,499.1666666666667,79.0,87.16666666666667,1.1033333333333333,1857.0,4078.8333333333335
1971-03-01,3,1971,8.633483333333324,1,1556.75,502.25,79.5,87.25,1.105,1866.0,4091.75
1971-04-01,4,1971,8.631049999999991,1,1557.0,505.3333333333333,80.0,87.33333333333333,1.1066666666666667,1875.0,4104.666666666667
1971-05-01,5,1971,8.627608333333322,1,1557.25,508.4166666666667,80.5,87.41666666666667,1.1083333333333332,1884.0,4117.583333333333
1971-06-01,6,1971,8.622583333333322,1,1557.5,511.5,81.0,87.5,1.1099999999999999,1893.0,4130.5
1971-07-01,7,1971,8.621341666666655,1,1557.75,514.5833333333334,81.5,87.58333333333333,1.1116666666666666,1902.0,4143.416666666667
1971-08-01,8,1971,8.621591666666655,1,1558.0,517.6666666666666,82.0,87.66666666666667,1.113333333333333,1911.0,4156.333333333333
1971-09-01,9,1971,8.620691666666652,1,1558.25,520.75,82.5,87.75,1.1149999999999998,1920.0,4169.25
1971-10-01,10,1971,8.621191666666652,1,1558.5,523.8333333333334,83.0,87.83333333333333,1.1166666666666665,1929.0,4182.166666666667
1971-11-01,11,1971,8.621941666666654,1,1558.75,526.9166666666666,83.5,87.91666666666667,1.118333333333333,1938.0,4195.083333333333
1971-12-01,12,1971,8.624999999999988,1,1559.0,530.0,84.0,88.0,1.1199999999999997,1947.0,4208.0
1972-01-01,1,1972,8.615658333333322,1,1560.4166666666667,532.5,84.41666666666667,88.5,1.1216666666666664,1956.1666666666667,4222.0
1972-02-01,2,1972,8.606599999999986,1,1561.8333333333333,535.0,84.83333333333333,89.0,1.123333333333333,1965.3333333333333,4236.0
1972-03-01,3,1972,8.604574999999986,1,1563.25,537.5,85.25,89.5,1.1249999999999998,1974.5,4250.0
1972-04-01,4,1972,8.602883333333322,1,1564.6666666666667,540.0,85.66666666666667,90.0,1.1266666666666663,1983.6666666666667,4264.0
1972-05-01,5,1972,8.603108333333322,1,1566.0833333333333,542.5,86.08333333333333,90.5,1.128333333333333,1992.8333333333333,4278.0
1972-06-01,6,1972,8.60372499999999,1,1567.5,545.0,86.5,91.0,1.1299999999999997,2002.0,4292.0
1972-07-01,7,1972,8.603941666666657,1,1568.9166666666667,547.5,86.91666666666667,91.5,1.1316666666666662,2011.1666666666667,4306.0
1972-08-01,8,1972,8.607758333333324,1,1570.3333333333333,550.0,87.33333333333333,92.0,1.1333333333333329,2020.3333333333333,4320.0
1972-09-01,9,1972,8.606783333333324,1,1571.75,552.5,87.75,92.5,1.1349999999999996,2029.5,4334.0
1972-10-01,10,1972,8.605766666666657,1,1573.1666666666667,555.0,88.16666666666667,93.0,1.136666666666666,2038.6666666666667,4348.0
1972-11-01,11,1972,8.601716666666658,1,1574.5833333333333,557.5,88.58333333333333,93.5,1.1383333333333328,2047.8333333333333,4362.0
1972-12-01,12,1972,8.600366666666657,1,1576.0,560.0,89.0,94.0,1.1399999999999995,2057.0,4376.0
1973-01-01,1,1973,8.601508333333324,1,1576.4166666666667,562.3333333333334,89.5,95.33333333333333,1.1433333333333326,2072.3333333333335,4395.833333333333
1973-02-01,2,1973,8.600491666666656,1,1576.8333333333333,564.6666666666666,90.0,96.66666666666667,1.1466666666666658,2087.6666666666665,4415.666666666667
1973-03-01,3,1973,8.606516666666657,1,1577.25,567.0,90.5,98.0,1.1499999999999992,2103.0,4435.5
1973-04-01,4,1973,8.612891666666657,1,1577.6666666666667,569.3333333333334,91.0,99.33333333333333,1.1533333333333324,2118.3333333333335,4455.333333333333
1973-05-01,5,1973,8.61892499999999,1,1578.0833333333333,571.6666666666666,91.5,100.66666666666667,1.1566666666666656,2133.6666666666665,4475.166666666667
1973-06-01,6,1973,8.622358333333324,1,1578.5,574.0,92.0,102.0,1.159999999999999,2149.0,4495.0
1973-07-01,7,1973,8.621766666666655,1,1578.9166666666667,576.3333333333334,92.5,103.33333333333333,1.1633333333333322,2164.3333333333335,4514.833333333333
1973-08-01,8,1973,8.618099999999991,1,1579.3333333333333,578.6666666666666,93.0,104.66666666666667,1.1666666666666654,2179.6666666666665,4534.666666666667
1973-09-01,9,1973,8.614516666666653,1,1579.75,581.0,93.5,106.0,1.1699999999999988,2195.0,4554.5
1973-10-01,10,1973,8.611733333333321,1,1580.1666666666667,583.3333333333334,94.0,107.33333333333333,1.173333333333332,2210.3333333333335,4574.333333333333
1973-11-01,11,1973,8.608908333333321,1,1580.5833333333333,585.6666666666666,94.5,108.66666666666667,1.1766666666666652,2225.6666666666665,4594.166666666667
1973-12-01,12,1973,8.609591666666656,1,1581.0,588.0,95.0,110.0,1.1799999999999986,2241.0,4614.0
1974-01-01,1,1974,8.604424999999987,1,1580.8333333333333,588.75,95.08333333333333,109.75,1.178333333333332,2241.3333333333335,4614.75
1974-02-01,2,1974,8.600708333333321,1,1580.6666666666667,589.5,95.16666666666667,109.5,1.1766666666666652,2241.6666666666665,4615.5
1974-03-01,3,1974,8.603416666666655,1,1580.5,590.25,95.25,109.25,1.1749999999999987,2242.0,4616.25
1974-04-01,4,1974,8.607283333333323,1,1580.3333333333333,591.0,95.33333333333333,109.0,1.173333333333332,2242.3333333333335,4617.0
1974-05-01,5,1974,8.60972499999999,1,1580.1666666666667,591.75,95.41666666666667,108.75,1.1716666666666653,2242.6666666666665,4617.75
1974-06-01,6,1974,8.609083333333324,1,1580.0,592.5,95.5,108.5,1.1699999999999988,2243.0,4618.5
1974-07-01,7,1974,8.60897499999999,1,1579.8333333333333,593.25,95.58333333333333,108.25,1.1683333333333321,2243.3333333333335,4619.25
1974-08-01,8,1974,8.611791666666656,1,1579.6666666666667,594.0,95.66666666666667,108.0,1.1666666666666654,2243.6666666666665,4620.0
1974-09-01,9,1974,8.612958333333323,1,1579.5,594.75,95.75,107.75,1.164999999999999,2244.0,4620.75
1974-10-01,10,1974,8.615174999999986,1,1579.3333333333333,595.5,95.83333333333333,107.5,1.1633333333333322,2244.3333333333335,4621.5
1974-11-01,11,1974,8.61460833333332,1,1579.1666666666667,596.25,95.91666666666667,107.25,1.1616666666666655,2244.6666666666665,4622.25
1974-12-01,12,1974,8.615374999999986,1,1579.0,597.0,96.0,107.0,1.159999999999999,2245.0,4623.0
1975-01-01,1,1975,8.617016666666652,1,1586.8333333333333,597.5833333333334,95.91666666666667,105.75,1.1574999999999989,2235.5833333333335,4620.75
1975-02-01,2,1975,8.620008333333319,1,1594.6666666666667,598.1666666666666,95.83333333333333,104.5,1.1549999999999987,2226.1666666666665,4618.5
1975-03-01,3,1975,8.624374999999986,1,1602.5,598.75,95.75,103.25,1.1524999999999987,2216.75,4616.25
1975-04-01,4,1975,8.629324999999985,1,1610.3333333333333,599.3333333333334,95.66666666666667,102.0,1.1499999999999986,2207.3333333333335,4614.0
1975-05-01,5,1975,8.633658333333319,1,1618.1666666666667,599.9166666666666,95.58333333333333,100.75,1.1474999999999984,2197.9166666666665,4611.75
1975-06-01,6,1975,8.635733333333317,1,1626.0,600.5,95.5,99.5,1.1449999999999985,2188.5,4609.5
1975-07-01,7,1975,8.638008333333321,1,1633.8333333333333,601.0833333333334,95.41666666666667,98.25,1.1424999999999983,2179.0833333333335,4607.25
1975-08-01,8,1975,8.635566666666652,1,1641.6666666666667,601.6666666666666,95.33333333333333,97.0,1.1399999999999981,2169.6666666666665,4605.0
1975-09-01,9,1975,8.639083333333321,1,1649.5,602.25,95.25,95.75,1.1374999999999982,2160.25,4602.75
1975-10-01,10,1975,8.637666666666652,1,1657.3333333333333,602.8333333333334,95.16666666666667,94.5,1.134999999999998,2150.8333333333335,4600.5
1975-11-01,11,1975,8.637941666666652,1,1665.1666666666667,603.4166666666666,95.08333333333333,93.25,1.1324999999999978,2141.4166666666665,4598.25
1975-12-01,12,1975,8.637116666666651,1,1673.0,604.0,95.0,92.0,1.129999999999998,2132.0,4596.0
1976-01-01,1,1976,8.640399999999984,1,1676.0833333333333,606.1666666666666,95.66666666666667,93.33333333333333,1.1341666666666645,2147.1666666666665,4618.333333333333
1976-02-01,2,1976,8.638241666666651,1,1679.1666666666667,608.3333333333334,96.33333333333333,94.66666666666667,1.1383333333333312,2162.3333333333335,4640.666666666667
1976-03-01,3,1976,8.629824999999983,1,1682.25,610.5,97.0,96.0,1.142499999999998,2177.5,4663.0
1976-04-01,4,1976,8.630933333333319,1,1685.3333333333333,612.6666666666666,97.66666666666667,97.33333333333333,1.1466666666666647,2192.6666666666665,4685.333333333333
1976-05-01,5,1976,8.628783333333319,1,1688.4166666666667,614.8333333333334,98.33333333333333,98.66666666666667,1.1508333333333314,2207.8333333333335,4707.666666666667
1976-06-01,6,1976,8.624608333333319,1,1691.5,617.0,99.0,100.0,1.1549999999999983,2223.0,4730.0
1976-07-01,7,1976,8.621158333333318,1,1694.5833333333333,619.1666666666666,99.66666666666667,101.33333333333333,1.159166666666665,2238.1666666666665,4752.333333333333
1976-08-01,8,1976,8.619324999999984,1,1697.6666666666667,621.3333333333334,100.33333333333333,102.66666666666667,1.1633333333333316,2253.3333333333335,4774.666666666667
1976-09-01,9,1976,8.61734166666665,1,1700.75,623.5,101.0,104.0,1.1674999999999984,2268.5,4797.0
1976-10-01,10,1976,8.61199166666665,1,1703.8333333333333,625.6666666666666,101.66666666666667,105.33333333333333,1.171666666666665,2283.6666666666665,4819.333333333333
1976-11-01,11,1976,8.60941666666665,1,1706.9166666666667,627.8333333333334,102.33333333333333,106.66666666666667,1.1758333333333317,2298.8333333333335,4841.666666666667
1976-12-01,12,1976,8.611908333333316,1,1710.0,630.0,103.0,108.0,1.1799999999999986,2314.0,4864.0
1977-01-01,1,1977,8.610091666666651,1,1714.5833333333333,631.6666666666666,103.41666666666667,107.66666666666667,1.1808333333333318,2321.0,4877.5
1977-02-01,2,1977,8.614808333333317,1,1719.1666666666667,633.3333333333334,103.83333333333333,107.33333333333333,1.181666666666665,2328.0,4891.0
1977-03-01,3,1977,8.617358333333318,1,1723.75,635.0,104.25,107.0,1.1824999999999986,2335.0,4904.5
1977-04-01,4,1977,8.620624999999983,1,1728.3333333333333,636.6666666666666,104.66666666666667,106.66666666666667,1.1833333333333318,2342.0,4918.0
1977-05-01,5,1977,8.621858333333314,1,1732.9166666666667,638.3333333333334,105.08333333333333,106.33333333333333,1.184166666666665,2349.0,4931.5
1977-06-01,6,1977,8.627541666666648,1,1737.5,640.0,105.5,106.0,1.1849999999999985,2356.0,4945.0
1977-07-01,7,1977,8.630041666666651,1,1742.0833333333333,641.6666666666666,105.91666666666667,105.66666666666667,1.1858333333333317,2363.0,4958.5
1977-08-01,8,1977,8.632283333333316,1,1746.6666666666667,643.3333333333334,106.33333333333333,105.33333333333333,1.186666666666665,2370.0,4972.0
1977-09-01,9,1977,8.630683333333316,1,1751.25,645.0,106.75,105.0,1.1874999999999984,2377.0,4985.5
1977-10-01,10,1977,8.625241666666652,1,1755.8333333333333,646.6666666666666,107.16666666666667,104.66666666666667,1.1883333333333317,2384.0,4999.0
1977-11-01,11,1977,8.628308333333317,1,1760.4166666666667,648.3333333333334,107.58333333333333,104.33333333333333,1.189166666666665,2391.0,5012.5
1977-12-01,12,1977,8.626924999999984,1,1765.0,650.0,108.0,104.0,1.1899999999999984,2398.0,5026.0
1978-01-01,1,1978,8.629858333333317,1,1767.3333333333333,652.5,108.66666666666667,104.16666666666667,1.1899999999999984,2397.5,5031.083333333333
1978-02-01,2,1978,8.63161666666665,1,1769.6666666666667,655.0,109.33333333333333,104.33333333333333,1.1899999999999984,2397.0,5036.166666666667
1978-03-01,3,1978,8.627366666666651,1,1772.0,657.5,110.0,104.5,1.1899999999999984,2396.5,5041.25
1978-04-01,4,1978,8.63016666666665,1,1774.3333333333333,660.0,110.66666666666667,104.66666666666667,1.1899999999999984,2396.0,5046.333333333333
1978-05-01,5,1978,8.633049999999987,1,1776.6666666666667,662.5,111.33333333333333,104.83333333333333,1.1899999999999984,2395.5,5051.416666666667
1978-06-01,6,1978,8.633183333333317,1,1779.0,665.0,112.0,105.0,1.1899999999999984,2395.0,5056.5
1978-07-01,7,1978,8.635999999999985,1,1781.3333333333333,667.5,112.66666666666667,105.16666666666667,1.1899999999999984,2394.5,5061.583333333333
1978-08-01,8,1978,8.634108333333321,1,1783.6666666666667,670.0,113.33333333333333,105.33333333333333,1.1899999999999984,2394.0,5066.666666666667
1978-09-01,9,1978,8.637524999999988,1,1786.0,672.5,114.0,105.5,1.1899999999999984,2393.5,5071.75
1978-10-01,10,1978,8.636574999999986,1,1788.3333333333333,675.0,114.66666666666667,105.66666666666667,1.1899999999999984,2393.0,5076.833333333333
1978-11-01,11,1978,8.640399999999984,1,1790.6666666666667,677.5,115.33333333333333,105.83333333333333,1.1899999999999984,2392.5,5081.916666666667
1978-12-01,12,1978,8.644566666666652,1,1793.0,680.0,116.0,106.0,1.1899999999999984,2392.0,5087.0
1979-01-01,1,1979,8.650508333333319,1,1800.8333333333333,683.4166666666666,116.25,105.33333333333333,1.1933333333333318,2404.6666666666665,5110.5
1979-02-01,2,1979,8.653766666666652,1,1808.6666666666667,686.8333333333334,116.5,104.66666666666667,1.1966666666666652,2417.3333333333335,5134.0
1979-03-01,3,1979,8.656624999999984,1,1816.5,690.25,116.75,104.0,1.1999999999999986,2430.0,5157.5
1979-04-01,4,1979,8.655616666666651,1,1824.3333333333333,693.6666666666666,117.0,103.33333333333333,1.203333333333332,2442.6666666666665,5181.0
1979-05-01,5,1979,8.654324999999982,1,1832.1666666666667,697.0833333333334,117.25,102.66666666666667,1.2066666666666654,2455.3333333333335,5204.5
1979-06-01,6,1979,8.654424999999984,1,1840.0,700.5,117.5,102.0,1.2099999999999989,2468.0,5228.0
1979-07-01,7,1979,8.653558333333317,1,1847.8333333333333,703.9166666666666,117.75,101.33333333333333,1.2133333333333323,2480.6666666666665,5251.5
1979-08-01,8,1979,8.653799999999983,1,1855.6666666666667,707.3333333333334,118.0,100.66666666666667,1.2166666666666657,2493.3333333333335,5275.0
1979-09-01,9,1979,8.655458333333318,1,1863.5,710.75,118.25,100.0,1.219999999999999,2506.0,5298.5
1979-10-01,10,1979,8.656266666666651,1,1871.3333333333333,714.1666666666666,118.5,99.33333333333333,1.2233333333333325,2518.6666666666665,5322.0
1979-11-01,11,1979,8.655149999999987,1,1879.1666666666667,717.5833333333334,118.75,98.66666666666667,1.226666666666666,2531.3333333333335,5345.5
1979-12-01,12,1979,8.658399999999983,1,1887.0,721.0,119.0,98.0,1.2299999999999993,2544.0,5369.0
1980-01-01,1,1980,8.659399999999982,1,1892.0,722.5833333333334,119.08333333333333,97.0,1.2274999999999991,2533.8333333333335,5364.5
1980-02-01,2,1980,8.658708333333317,1,1897.0,724.1666666666666,119.16666666666667,96.0,1.224999999999999,2523.6666666666665,5360.0
1980-03-01,3,1980,8.659499999999984,1,1902.0,725.75,119.25,95.0,1.222499999999999,2513.5,5355.5
1980-04-01,4,1980,8.662266666666651,1,1907.0,727.3333333333334,119.33333333333333,94.0,1.2199999999999989,2503.3333333333335,5351.0
1980-05-01,5,1980,8.666966666666651,1,1912.0,728.9166666666666,119.41666666666667,93.0,1.2174999999999987,2493.1666666666665,5346.5
1980-06-01,6,1980,8.667541666666652,1,1917.0,730.5,119.5,92.0,1.2149999999999987,2483.0,5342.0
1980-07-01,7,1980,8.670433333333317,1,1922.0,732.0833333333334,119.58333333333333,91.0,1.2124999999999986,2472.8333333333335,5337.5
1980-08-01,8,1980,8.67485833333332,1,1927.0,733.6666666666666,119.66666666666667,90.0,1.2099999999999984,2462.6666666666665,5333.0
1980-09-01,9,1980,8.675224999999985,1,1932.0,735.25,119.75,89.0,1.2074999999999985,2452.5,5328.5
1980-10-01,10,1980,8.676908333333321,1,1937.0,736.8333333333334,119.83333333333333,88.0,1.2049999999999983,2442.3333333333335,5324.0
1980-11-01,11,1980,8.682216666666651,1,1942.0,738.4166666666666,119.91666666666667,87.0,1.2024999999999981,2432.1666666666665,5319.5
1980-12-01,12,1980,8.686341666666651,1,1947.0,740.0,120.0,86.0,1.1999999999999982,2422.0,5315.0
1981-01-01,1,1981,8.693158333333319,1,1944.8333333333333,741.3333333333334,120.08333333333333,84.16666666666667,1.1949999999999983,2410.9166666666665,5301.416666666667
1981-02-01,2,1981,8.702774999999985,1,1942.6666666666667,742.6666666666666,120.16666666666667,82.33333333333333,1.1899999999999984,2399.8333333333335,5287.833333333333
1981-03-01,3,1981,8.713091666666651,1,1940.5,744.0,120.25,80.5,1.1849999999999985,2388.75,5274.25
1981-04-01,4,1981,8.718208333333319,1,1938.3333333333333,745.3333333333334,120.33333333333333,78.66666666666667,1.1799999999999986,2377.6666666666665,5260.666666666667
1981-05-01,5,1981,8.721158333333321,1,1936.1666666666667,746.6666666666666,120.41666666666667,76.83333333333333,1.1749999999999987,2366.5833333333335,5247.083333333333
1981-06-01,6,1981,8.726708333333322,1,1934.0,748.0,120.5,75.0,1.1699999999999988,2355.5,5233.5
1981-07-01,7,1981,8.731699999999991,1,1931.8333333333333,749.3333333333334,120.58333333333333,73.16666666666667,1.164999999999999,2344.4166666666665,5219.916666666667
1981-08-01,8,1981,8.736891666666656,1,1929.6666666666667,750.6666666666666,120.66666666666667,71.33333333333333,1.159999999999999,2333.3333333333335,5206.333333333333
1981-09-01,9,1981,8.737699999999991,1,1927.5,752.0,120.75,69.5,1.1549999999999991,2322.25,5192.75
1981-10-01,10,1981,8.737749999999991,1,1925.3333333333333,753.3333333333334,120.83333333333333,67.66666666666667,1.1499999999999992,2311.1666666666665,5179.166666666667
1981-11-01,11,1981,8.737566666666657,1,1923.1666666666667,754.6666666666666,120.91666666666667,65.83333333333333,1.1449999999999994,2300.0833333333335,5165.583333333333
1981-12-01,12,1981,8.742999999999991,1,1921.0,756.0,121.0,64.0,1.1399999999999995,2289.0,5152.0
1982-01-01,1,1982,8.748633333333322,1,1926.9166666666667,754.6666666666666,121.0,64.0,1.1374999999999993,2281.25,5148.75
1982-02-01,2,1982,8.754233333333325,1,1932.8333333333333,753.3333333333334,121.0,64.0,1.1349999999999991,2273.5,5145.5
1982-03-01,3,1982,8.750783333333324,1,1938.75,752.0,121.0,64.0,1.1324999999999992,2265.75,5142.25
1982-04-01,4,1982,8.75184999999999,1,1944.6666666666667,750.6666666666666,121.0,64.0,1.129999999999999,2258.0,5139.0
1982-05-01,5,1982,8.753458333333324,1,1950.5833333333333,749.3333333333334,121.0,64.0,1.1274999999999988,2250.25,5135.75
1982-06-01,6,1982,8.751324999999989,1,1956.5,748.0,121.0,64.0,1.124999999999999,2242.5,5132.5
1982-07-01,7,1982,8.753941666666657,1,1962.4166666666667,746.6666666666666,121.0,64.0,1.1224999999999987,2234.75,5129.25
1982-08-01,8,1982,8.750816666666656,1,1968.3333333333333,745.3333333333334,121.0,64.0,1.1199999999999986,2227.0,5126.0
1982-09-01,9,1982,8.751966666666657,1,1974.25,744.0,121.0,64.0,1.1174999999999986,2219.25,5122.75
1982-10-01,10,1982,8.751016666666656,1,1980.1666666666667,742.6666666666666,121.0,64.0,1.1149999999999984,2211.5,5119.5
1982-11-01,11,1982,8.752383333333322,1,1986.0833333333333,741.3333333333334,121.0,64.0,1.1124999999999983,2203.75,5116.25
1982-12-01,12,1982,8.756958333333321,1,1992.0,740.0,121.0,64.0,1.1099999999999983,2196.0,5113.0
1983-01-01,1,1983,8.760349999999987,1,1992.25,740.0833333333334,121.33333333333333,63.5,1.1083333333333316,2194.3333333333335,5111.416666666667
1983-02-01,2,1983,8.75964999999999,1,1992.5,740.1666666666666,121.66666666666667,63.0,1.106666666666665,2192.6666666666665,5109.833333333333
1983-03-01,3,1983,8.758641666666657,1,1992.75,740.25,122.0,62.5,1.1049999999999984,2191.0,5108.25
1983-04-01,4,1983,8.75659999999999,1,1993.0,740.3333333333334,122.33333333333333,62.0,1.1033333333333317,2189.3333333333335,5106.666666666667
1983-05-01,5,1983,8.756266666666656,1,1993.25,740.4166666666666,122.66666666666667,61.5,1.101666666666665,2187.6666666666665,5105.083333333333
1983-06-01,6,1983,8.753383333333321,1,1993.5,740.5,123.0,61.0,1.0999999999999985,2186.0,5103.5
1983-07-01,7,1983,8.753158333333321,1,1993.75,740.5833333333334,123.33333333333333,60.5,1.0983333333333318,2184.3333333333335,5101.916666666667
1983-08-01,8,1983,8.756766666666657,1,1994.0,740.6666666666666,123.66666666666667,60.0,1.0966666666666651,2182.6666666666665,5100.333333333333
1983-09-01,9,1983,8.761541666666657,1,1994.25,740.75,124.0,59.5,1.0949999999999986,2181.0,5098.75
1983-10-01,10,1983,8.760449999999992,1,1994.5,740.8333333333334,124.33333333333333,59.0,1.093333333333332,2179.3333333333335,5097.166666666667
1983-11-01,11,1983,8.76497499999999,1,1994.75,740.9166666666666,124.66666666666667,58.5,1.0916666666666652,2177.6666666666665,5095.583333333333
1983-12-01,12,1983,8.764949999999992,1,1995.0,741.0,125.0,58.0,1.0899999999999987,2176.0,5094.0
1984-01-01,1,1984,8.770616666666657,1,2003.25,746.5833333333334,125.25,57.416666666666664,1.0916666666666652,2177.9166666666665,5109.5
1984-02-01,2,1984,8.77487499999999,1,2011.5,752.1666666666666,125.5,56.833333333333336,1.093333333333332,2179.8333333333335,5125.0
1984-03-01,3,1984,8.778883333333324,1,2019.75,757.75,125.75,56.25,1.0949999999999986,2181.75,5140.5
1984-04-01,4,1984,8.77926666666666,1,2028.0,763.3333333333334,126.0,55.666666666666664,1.0966666666666651,2183.6666666666665,5156.0
1984-05-01,5,1984,8.785749999999991,1,2036.25,768.9166666666666,126.25,55.083333333333336,1.0983333333333318,2185.5833333333335,5171.5
1984-06-01,6,1984,8.785791666666658,1,2044.5,774.5,126.5,54.5,1.0999999999999985,2187.5,5187.0
1984-07-01,7,1984,8.786966666666657,1,2052.75,780.0833333333334,126.75,53.916666666666664,1.101666666666665,2189.4166666666665,5202.5
1984-08-01,8,1984,8.786699999999987,1,2061.0,785.6666666666666,127.0,53.333333333333336,1.1033333333333317,2191.3333333333335,5218.0
1984-09-01,9,1984,8.788958333333321,1,2069.25,791.25,127.25,52.75,1.1049999999999984,2193.25,5233.5
1984-10-01,10,1984,8.791291666666657,1,2077.5,796.8333333333334,127.5,52.166666666666664,1.106666666666665,2195.1666666666665,5249.0
1984-11-01,11,1984,8.79042499999999,1,2085.75,802.4166666666666,127.75,51.583333333333336,1.1083333333333316,2197.0833333333335,5264.5
1984-12-01,12,1984,8.787383333333322,1,2094.0,808.0,128.0,51.0,1.1099999999999983,2199.0,5280.0
1985-01-01,1,1985,8.786974999999991,1,2105.9166666666665,810.4166666666666,128.25,50.833333333333336,1.1108333333333318,2197.9166666666665,5293.25
1985-02-01,2,1985,8.781216666666657,1,2117.8333333333335,812.8333333333334,128.5,50.666666666666664,1.1116666666666652,2196.8333333333335,5306.5
1985-03-01,3,1985,8.779091666666657,1,2129.75,815.25,128.75,50.5,1.1124999999999987,2195.75,5319.75
1985-04-01,4,1985,8.77949999999999,1,2141.6666666666665,817.6666666666666,129.0,50.333333333333336,1.1133333333333322,2194.6666666666665,5333.0
1985-05-01,5,1985,8.776866666666656,1,2153.5833333333335,820.0833333333334,129.25,50.166666666666664,1.1141666666666656,2193.5833333333335,5346.25
1985-06-01,6,1985,8.776966666666656,1,2165.5,822.5,129.5,50.0,1.114999999999999,2192.5,5359.5
1985-07-01,7,1985,8.773816666666653,1,2177.4166666666665,824.9166666666666,129.75,49.833333333333336,1.1158333333333326,2191.4166666666665,5372.75
1985-08-01,8,1985,8.778358333333323,1,2189.3333333333335,827.3333333333334,130.0,49.666666666666664,1.116666666666666,2190.3333333333335,5386.0
1985-09-01,9,1985,8.776924999999986,1,2201.25,829.75,130.25,49.5,1.1174999999999995,2189.25,5399.25
1985-10-01,10,1985,8.777091666666655,1,2213.1666666666665,832.1666666666666,130.5,49.333333333333336,1.118333333333333,2188.1666666666665,5412.5
1985-11-01,11,1985,8.777716666666656,1,2225.0833333333335,834.5833333333334,130.75,49.166666666666664,1.1191666666666664,2187.0833333333335,5425.75
1985-12-01,12,1985,8.77869999999999,1,2237.0,837.0,131.0,49.0,1.1199999999999999,2186.0,5439.0
1986-01-01,1,1986,8.782291666666657,1,2242.25,836.5,131.5,48.75,1.1216666666666664,2194.9166666666665,5453.0
1986-02-01,2,1986,8.790291666666656,1,2247.5,836.0,132.0,48.5,1.123333333333333,2203.8333333333335,5467.0
1986-03-01,3,1986,8.800608333333324,1,2252.75,835.5,132.5,48.25,1.1249999999999998,2212.75,5481.0
1986-04-01,4,1986,8.805416666666657,1,2258.0,835.0,133.0,48.0,1.1266666666666663,2221.6666666666665,5495.0
1986-05-01,5,1986,8.810741666666656,1,2263.25,834.5,133.5,47.75,1.128333333333333,2230.5833333333335,5509.0
1986-06-01,6,1986,8.813683333333325,1,2268.5,834.0,134.0,47.5,1.1299999999999997,2239.5,5523.0
1986-07-01,7,1986,8.814833333333324,1,2273.75,833.5,134.5,47.25,1.1316666666666662,2248.4166666666665,5537.0
1986-08-01,8,1986,8.81867499999999,1,2279.0,833.0,135.0,47.0,1.1333333333333329,2257.3333333333335,5551.0
1986-09-01,9,1986,8.81802499999999,1,2284.25,832.5,135.5,46.75,1.1349999999999996,2266.25,5565.0
1986-10-01,10,1986,8.824591666666658,1,2289.5,832.0,136.0,46.5,1.136666666666666,2275.1666666666665,5579.0
1986-11-01,11,1986,8.826749999999992,1,2294.75,831.5,136.5,46.25,1.1383333333333328,2284.0833333333335,5593.0
1986-12-01,12,1986,8.827333333333321,1,2300.0,831.0,137.0,46.0,1.1399999999999995,2293.0,5607.0
1987-01-01,1,1987,8.832724999999991,1,2305.3333333333335,836.25,137.5,45.833333333333336,1.1408333333333327,2294.0833333333335,5619.083333333333
1987-02-01,2,1987,8.83824999999999,1,2310.6666666666665,841.5,138.0,45.666666666666664,1.141666666666666,2295.1666666666665,5631.166666666667
1987-03-01,3,1987,8.834441666666656,1,2316.0,846.75,138.5,45.5,1.1424999999999994,2296.25,5643.25
1987-04-01,4,1987,8.832316666666658,1,2321.3333333333335,852.0,139.0,45.333333333333336,1.1433333333333326,2297.3333333333335,5655.333333333333
1987-05-01,5,1987,8.830191666666657,1,2326.6666666666665,857.25,139.5,45.166666666666664,1.1441666666666659,2298.4166666666665,5667.416666666667
1987-06-01,6,1987,8.830616666666659,1,2332.0,862.5,140.0,45.0,1.1449999999999994,2299.5,5679.5
1987-07-01,7,1987,8.832774999999991,1,2337.3333333333335,867.75,140.5,44.833333333333336,1.1458333333333326,2300.5833333333335,5691.583333333333
1987-08-01,8,1987,8.831158333333324,1,2342.6666666666665,873.0,141.0,44.666666666666664,1.1466666666666658,2301.6666666666665,5703.666666666667
